comp,ivar,ipft,R2,RMSE,slope,reMSE,dNRMSE,sNRMSE,iNRMSE,f_SB,f_SDSD,f_LSC,varname,pft,var,dim,alg
som,2.0,11,0.9013929046514022,246.40728548136255,0.9650290868214532,0.00016572621066991236,0.08219294998378428,0.31401766725551905,0.17651944968602679,0.05620651440417844,0.0013401044572965567,0.9424533811385251,carbon_11,C4G,ChemProtect,layer,BaggingRegressor
som,2.0,11,0.9023716161586413,9.807255792040667,0.9644054898755124,0.00016408131738043484,0.0817840352425642,0.3124554109650827,0.17564125508294418,0.05294109192020966,0.0011464351555823694,0.945912472924208,nitrogen_11,C4G,ChemProtect,layer,BaggingRegressor
som,2.0,11,0.9140033386294726,0.19920112380720975,0.9433646533534074,0.0001445322039840797,0.08978042160652336,0.2932518736010521,0.15357410688160514,0.047960475837835095,0.0029118920170467535,0.9491276321451182,phosphorus_11,C4G,ChemProtect,layer,BaggingRegressor
som,2.0,12,0.8218323110044589,388.5209794523175,0.9628197125752144,0.00029944149411015325,0.07831450307642303,0.422099145930836,0.4223964203371779,0.11184870263064527,0.009478813955475068,0.8786724834138798,carbon_12,C3C,ChemProtect,layer,BaggingRegressor
som,2.0,12,0.820118202980794,15.615417550258302,0.9630908024618325,0.00030232234793143876,0.07869032371838765,0.4241247422860473,0.42442344327174986,0.11338727722909521,0.00978473717066467,0.8768279856002402,nitrogen_12,C3C,ChemProtect,layer,BaggingRegressor
som,2.0,12,0.7942047380210391,0.3251606579647892,0.9401684070059615,0.00034587438988060656,0.08048656083339198,0.4536466267690755,0.5638550015820479,0.08626105166247837,0.005493899525964099,0.9082450488115575,phosphorus_12,C3C,ChemProtect,layer,BaggingRegressor
som,2.0,13,0.8987473977309255,333.7500969524535,0.982035403423603,0.00017017244078836044,0.06272032259180473,0.31820214057902635,0.2966856190965337,0.07489426776789365,0.008002301270079533,0.9171034309620268,carbon_13,C4C,ChemProtect,layer,BaggingRegressor
som,2.0,13,0.8986606014867679,13.35572462973032,0.9816265870519082,0.00017031831682896154,0.06274719954189266,0.3183384967502864,0.29681275499514326,0.07408383265984801,0.007817475234132286,0.9180986921060197,nitrogen_13,C4C,ChemProtect,layer,BaggingRegressor
som,2.0,13,0.8960805938867434,0.2707956170901963,0.9825101833556997,0.00017465446405589348,0.06689887252745272,0.32236533019736574,0.3115155008410324,0.06636623449410693,0.00898379826717847,0.9246499672387146,phosphorus_13,C4C,ChemProtect,layer,BaggingRegressor
som,2.0,14,0.760122777273681,216.54374086226414,0.9873482783916266,0.0004031549961786874,0.11398162515490223,0.4897726234961678,0.2757308875062491,0.10556291077344052,0.03416475100461217,0.8602723382219474,carbon_14,_,ChemProtect,layer,BaggingRegressor
som,2.0,14,0.7607982974458362,8.649544824584785,0.9892827615310789,0.0004020196681582586,0.11382101971992772,0.489082510987833,0.2753423698038094,0.10667016032224379,0.03530956993885008,0.8580202697389061,nitrogen_14,_,ChemProtect,layer,BaggingRegressor
